tingkat setelah parent,parent,similarity
4,keributan,"[('pertengkaran', 0.7647274136543274), ('perkelahian', 0.7599430680274963), ('kegaduhan', 0.6966133713722229), ('kericuhan', 0.6955505609512329), ('kehebohan', 0.686272382736206), ('kebingungan', 0.6807271242141724), ('kepanikan', 0.6559556722640991), ('bentrokan', 0.6483129858970642), ('percekcokan', 0.6472532749176025), ('kegemparan', 0.6381796598434448)]"
4,kerugian,"[('defisit', 0.6618980169296265), ('surplus', 0.619265079498291), ('rugi', 0.5784546732902527), ('kegagalan', 0.576967716217041), ('inflasi', 0.5713115930557251), ('risiko', 0.5659987330436707), ('kepanikan', 0.5633887052536011), ('kekalahan', 0.5605999231338501), ('utang', 0.554588794708252), ('kebangkrutan', 0.5525450110435486)]"
4,keruh,"[('genangan', 0.6984202265739441), ('tergenang', 0.6923965215682983), ('menggenang', 0.688811719417572), ('terendam', 0.6803604960441589), ('jernih', 0.6731903553009033), ('payau', 0.6607604026794434), ('rendaman', 0.6446544528007507), ('liurnya', 0.6428095102310181), ('menggenangi', 0.6354070901870728), ('tiris', 0.6329160332679749)]"
4,keruk,"[('samudraraksa', 0.6539801955223083), ('pesiar', 0.6524654626846313), ('penjajap', 0.6450522541999817), ('pinisi', 0.6448750495910645), ('eskorta', 0.6402432322502136), ('katamaran', 0.6377116441726685), ('galangan', 0.6357824206352234), ('bulak', 0.630577027797699), ('tanker', 0.6269548535346985), ('selamnya', 0.6263509392738342)]"
4,kesal,"[('geram', 0.8495983481407166), ('jengkel', 0.8450019955635071), ('kecewa', 0.8332949876785278), ('cemburu', 0.7992538213729858), ('marah', 0.7783346772193909), ('sebal', 0.7645472884178162), ('kaget', 0.7631534934043884), ('terharu', 0.7627580165863037), ('terkejut', 0.7608805298805237), ('memarahi', 0.750112771987915)]"
4,kesalahannya,"[('perbuatannya', 0.7573161125183105), ('kekeliruannya', 0.7113507986068726), ('kegagalannya', 0.6881330609321594), ('dosanya', 0.6843883991241455), ('perasaannya', 0.6745861172676086), ('tindakannya', 0.6617258191108704), ('penyesalannya', 0.6371400952339172), ('kejahatannya', 0.6358976364135742), ('penderitaannya', 0.6350083947181702), ('niatnya', 0.6345385909080505)]"
4,kesalahpahaman,"[('kebingungan', 0.7531723380088806), ('kecurigaan', 0.7195281982421875), ('pertengkaran', 0.6911811232566833), ('kekeliruan', 0.6789649724960327), ('kehebohan', 0.6628469824790955), ('pertentangan', 0.662696361541748), ('kerancuan', 0.6612440943717957), ('percekcokan', 0.651140570640564), ('keraguan', 0.6436700820922852), ('keanehan', 0.6388536691665649)]"
4,kesedihannya,"[('kesedihan', 0.73091721534729), ('kemarahannya', 0.68123459815979), ('penderitaannya', 0.6635242104530334), ('kesalahannya', 0.6173027157783508), ('perasaannya', 0.6163908839225769), ('perbuatannya', 0.6095521450042725), ('sedih', 0.6031673550605774), ('kesakitan', 0.600217878818512), ('sekarat', 0.5943245887756348), ('sakitnya', 0.5924665331840515)]"
4,keserakahan,"[('kebodohan', 0.7751325368881226), ('ketamakan', 0.7411994338035583), ('kesombongan', 0.7182112336158752), ('kedengkian', 0.6764918565750122), ('godaan', 0.671090841293335), ('kebencian', 0.6669813990592957), ('ketidaktahuan', 0.657298743724823), ('dengki', 0.6569502949714661), ('kerakusan', 0.6553751826286316), ('ketidakadilan', 0.6412873864173889)]"
4,kesiapsiagaan,"[('penindakan', 0.6117275357246399), ('penanggulangan', 0.5974974632263184), ('bnpt', 0.580924928188324), ('mitigasi', 0.559589147567749), ('kesiagaan', 0.539039134979248), ('antiteror', 0.5382742881774902), ('kopaska', 0.5256814360618591), ('linmas', 0.5213336944580078), ('denjaka', 0.5182203650474548), ('pasmar', 0.5087364315986633)]"
4,kesombongan,"[('kebodohan', 0.7711931467056274), ('keserakahan', 0.7182112336158752), ('ketamakan', 0.7007173299789429), ('ketidaktahuan', 0.6999399662017822), ('keangkuhan', 0.6855798363685608), ('kedengkian', 0.6827541589736938), ('kemalasan', 0.6823766231536865), ('kebencian', 0.6753990054130554), ('kecemburuan', 0.6702571511268616), ('keburukan', 0.6578121781349182)]"
4,kesombongannya,"[('kelalaiannya', 0.6637255549430847), ('kecerobohannya', 0.6461144089698792), ('ulah', 0.6142285466194153), ('ulahnya', 0.6037177443504333), ('hasutan', 0.5917372703552246), ('kemarahannya', 0.5818199515342712), ('kecerobohan', 0.5790572762489319), ('perbuatannya', 0.5765947699546814), ('kebodohannya', 0.5757506489753723), ('kelakuannya', 0.5695229172706604)]"
4,kesulitan,"[('kendala', 0.6481114625930786), ('masalah', 0.6424145698547363), ('kesukaran', 0.6147716045379639), ('ketidakmampuan', 0.5928177237510681), ('permasalahan', 0.5830845236778259), ('hambatan', 0.5819831490516663), ('keterbatasan', 0.5797123908996582), ('kesusahan', 0.5666477680206299), ('sulitnya', 0.5655413866043091), ('kekurangan', 0.5649423599243164)]"
4,ketakutannya,"[('kebenciannya', 0.6590357422828674), ('kemarahannya', 0.6509987115859985), ('ketidaksukaan', 0.6449265480041504), ('kesalahannya', 0.63246089220047), ('kekecewaannya', 0.6278578639030457), ('ketakutan', 0.6251280903816223), ('penolakannya', 0.6175087094306946), ('kecanduannya', 0.61126708984375), ('kerinduannya', 0.6108895540237427), ('perbuatannya', 0.6089208126068115)]"
4,ketamakan,"[('keserakahan', 0.7411994338035583), ('kesombongan', 0.7007173299789429), ('kebodohan', 0.6986066102981567), ('siaan', 0.67371666431427), ('kerakusan', 0.6730431318283081), ('kedengkian', 0.669349730014801), ('kemalasan', 0.6553208827972412), ('kebejatan', 0.6335552334785461), ('kesia', 0.6335223913192749), ('kebencian', 0.6321513056755066)]"
4,ketergantungan,"[('kerentanan', 0.6927134990692139), ('resistensi', 0.6703664660453796), ('kebergantungan', 0.659727156162262), ('keterikatan', 0.6294520497322083), ('sensitivitas', 0.6221241354942322), ('kepekaan', 0.5970255732536316), ('ketidak', 0.5939047336578369), ('dampaknya', 0.59089195728302), ('ketidaksukaan', 0.590652346611023), ('ketidakpastian', 0.5724430084228516)]"
4,ketidak,"[('ketidakpastian', 0.6557467579841614), ('ketidakpuasan', 0.6487483382225037), ('raguan', 0.6454406976699829), ('kekecewaan', 0.6454049944877625), ('ketidaknyamanan', 0.6412548422813416), ('lemahnya', 0.6403079032897949), ('ketidakadilan', 0.6384246945381165), ('ketiadaan', 0.6378679275512695), ('kecemburuan', 0.6334133148193359), ('ketidaksukaan', 0.6286242008209229)]"
4,ketidakpedulian,"[('ketidakadilan', 0.6883323788642883), ('ketidaksukaan', 0.6589241027832031), ('kebencian', 0.6529831886291504), ('pengabaian', 0.6466311812400818), ('penghinaan', 0.6343874335289001), ('penentangannya', 0.6322720050811768), ('penentangan', 0.6221166253089905), ('kekejaman', 0.6102630496025085), ('hasutan', 0.6020260453224182), ('penolakannya', 0.6019684672355652)]"
4,ketidakpuasan,"[('ketidaksenangan', 0.7668129801750183), ('kekecewaan', 0.7496044635772705), ('penentangan', 0.7356163263320923), ('ketidaksukaan', 0.7275972962379456), ('kemarahan', 0.723353385925293), ('keresahan', 0.7021411657333374), ('keprihatinan', 0.6983160376548767), ('ketidaksetujuan', 0.6882574558258057), ('kecemburuan', 0.6859626173973083), ('kecurigaan', 0.6779316067695618)]"
4,ketidaksenangan,"[('ketidakpuasan', 0.7668129801750183), ('ketidaksukaan', 0.7333832383155823), ('kekecewaan', 0.7036251425743103), ('ketidaksetujuan', 0.677564263343811), ('kekaguman', 0.6665889024734497), ('penyesalannya', 0.6520819664001465), ('kecemburuan', 0.648050844669342), ('kekecewaannya', 0.6407421827316284), ('penolakan', 0.6383390426635742), ('penentangan', 0.6345358490943909)]"
4,ketidaksukaan,"[('kekaguman', 0.7631392478942871), ('antipati', 0.762901782989502), ('kebencian', 0.7477864027023315), ('kebenciannya', 0.7414237856864929), ('penentangannya', 0.7413513660430908), ('ketidaksenangan', 0.733383297920227), ('kekesalan', 0.7324908375740051), ('kekecewaannya', 0.7312188148498535), ('kritiknya', 0.7287826538085938), ('ketidakpuasan', 0.7275972962379456)]"
4,ketidaktahuan,"[('kebodohan', 0.7314602136611938), ('kesombongan', 0.6999399662017822), ('kesesatan', 0.6608797311782837), ('raguan', 0.659369170665741), ('keserakahan', 0.657298743724823), ('kekeliruan', 0.6371806263923645), ('hakikat', 0.6195824146270752), ('ketiadaan', 0.6177480816841125), ('keragu', 0.6160295605659485), ('kemunafikan', 0.615676999092102)]"
4,kilatan,"[('pantulan', 0.6680977940559387), ('pancaran', 0.6323559284210205), ('semburan', 0.6118428111076355), ('getaran', 0.6091163754463196), ('memantulkan', 0.6054909229278564), ('seberkas', 0.6039747595787048), ('memancarkan', 0.6036651730537415), ('memancar', 0.5974963307380676), ('ultraviolet', 0.5959387421607971), ('pembiasan', 0.5947187542915344)]"
4,kisahnya,"[('ceritanya', 0.7410964369773865), ('kisah', 0.6978315711021423), ('cerita', 0.6773691773414612), ('pengalamannya', 0.6039687991142273), ('kehidupannya', 0.5763207077980042), ('legenda', 0.5721689462661743), ('catatannya', 0.5674315690994263), ('alurnya', 0.5497780442237854), ('mitos', 0.5474954843521118), ('dongeng', 0.5462638139724731)]"
4,kobaran,"[('penyembur', 0.8297213315963745), ('bagansiapi', 0.8173152208328247), ('korek', 0.8140893578529358), ('tjambuk', 0.8111662864685059), ('unggun', 0.8005219101905823), ('dilalap', 0.7909284830093384), ('nyalakan', 0.7572845816612244), ('melalap', 0.7503851056098938), ('kerata', 0.7337976694107056), ('purgatorial', 0.7270544767379761)]"
4,kokitos,"[('flegethon', 0.8374674916267395), ('akheron', 0.8225111961364746), ('nyalo', 0.7909441590309143), ('peneus', 0.788297176361084), ('microeca', 0.7686991691589355), ('jambua', 0.7671146988868713), ('hyeongsan', 0.7660652995109558), ('kodil', 0.7637627720832825), ('mencirim', 0.7611926198005676), ('tarab', 0.7607845664024353)]"
4,kolisi,"[('orogeni', 0.6249351501464844), ('tumbukan', 0.5887970924377441), ('tabrakan', 0.5841488838195801), ('subduksi', 0.5611044764518738), ('pembelokan', 0.5498852133750916), ('kondensasi', 0.5493361353874207), ('konjungsi', 0.540480375289917), ('pemendekan', 0.5326191186904907), ('anjlokan', 0.528164267539978), ('rifting', 0.5237398147583008)]"
4,kondensasi,"[('dekomposisi', 0.8155205845832825), ('hidrolisis', 0.8088626861572266), ('polimerisasi', 0.8063406348228455), ('kristalisasi', 0.8017463088035583), ('adisi', 0.7840774059295654), ('aldol', 0.7811843752861023), ('formaldehida', 0.7692662477493286), ('pelarutan', 0.76895672082901), ('deprotonasi', 0.7655978798866272), ('reduksi', 0.7638201117515564)]"
4,konflik,"[('pertikaian', 0.7600510716438293), ('perselisihan', 0.7069976329803467), ('ketegangan', 0.6877395510673523), ('persengketaan', 0.6779163479804993), ('sengketa', 0.652286171913147), ('permusuhan', 0.6521338224411011), ('perseteruan', 0.6498220562934875), ('pertentangan', 0.6428499221801758), ('perpecahan', 0.6366100907325745), ('peperangan', 0.627088189125061)]"
4,konfrontasi,"[('bentrokan', 0.6913173794746399), ('pertikaian', 0.6449556350708008), ('perseteruan', 0.6314083337783813), ('ketegangan', 0.6231886744499207), ('peperangan', 0.6112033128738403), ('permusuhan', 0.6076322793960571), ('konflik', 0.6001039743423462), ('pergolakan', 0.5801739692687988), ('perundingan', 0.5751237273216248), ('bentrok', 0.572958767414093)]"
4,konsep,"[('gagasan', 0.6976458430290222), ('konsepnya', 0.6955201029777527), ('konsepsi', 0.6795820593833923), ('ide', 0.6678582429885864), ('paradigma', 0.6623452305793762), ('teori', 0.6534545421600342), ('prinsip', 0.6406968832015991), ('pendekatan', 0.6359365582466125), ('analogi', 0.6225977540016174), ('pemahaman', 0.6222704648971558)]"
4,konstipasi,"[('sembelit', 0.8598596453666687), ('diare', 0.8431073427200317), ('anemia', 0.8301607966423035), ('pilek', 0.8289995193481445), ('hipertensi', 0.8203464150428772), ('bronkitis', 0.7988340258598328), ('gastroenteritis', 0.7961553335189819), ('wasir', 0.7943422794342041), ('artritis', 0.7918156385421753), ('radang', 0.7873282432556152)]"
4,kontaminan,"[('nutrien', 0.7400653958320618), ('pengotor', 0.7336791753768921), ('polutan', 0.7329790592193604), ('mikroba', 0.7281743288040161), ('merkuri', 0.7268931269645691), ('formaldehida', 0.7231165766716003), ('amonia', 0.7216067314147949), ('hipoklorit', 0.714613139629364), ('pencemar', 0.7126402854919434), ('kalium', 0.7102120518684387)]"
4,kontroversi,"[('polemik', 0.6786952018737793), ('perdebatan', 0.669198215007782), ('kehebohan', 0.6533137559890747), ('skandal', 0.6094809770584106), ('spekulasi', 0.6082896590232849), ('kegemparan', 0.5979468822479248), ('kontroversial', 0.5756017565727234), ('kecurigaan', 0.5657446980476379), ('kisruh', 0.5587185621261597), ('perbincangan', 0.554635763168335)]"
4,kopulasi,"[('penyilangan', 0.6032823920249939), ('pembuahan', 0.5782349705696106), ('ovulasi', 0.557888925075531), ('persetubuhan', 0.5521406531333923), ('fertilisasi', 0.5502589344978333), ('pembelahan', 0.5361798405647278), ('gestasi', 0.533711314201355), ('mitosis', 0.5327481627464294), ('hibernasi', 0.5321420431137085), ('meiosis', 0.5313251614570618)]"
4,korek,"[('penyembur', 0.8294551372528076), ('kobaran', 0.8140894770622253), ('tjambuk', 0.7943843603134155), ('dilalap', 0.7935226559638977), ('bagansiapi', 0.7933559417724609), ('pemantik', 0.7559129595756531), ('nyalakan', 0.7455452084541321), ('unggun', 0.7446275949478149), ('melalap', 0.7439393401145935), ('kecilkan', 0.712769091129303)]"
4,korosi,"[('korosif', 0.7251399159431458), ('keausan', 0.7158457040786743), ('dekomposisi', 0.6965204477310181), ('kontaminasi', 0.685171365737915), ('merkuri', 0.6785935759544373), ('toksik', 0.6636385321617126), ('dehidrasi', 0.6634767055511475), ('reaktivitas', 0.6613847017288208), ('magnesium', 0.6597946882247925), ('erosi', 0.6581667065620422)]"
4,kram,"[('nyeri', 0.7772734761238098), ('pendarahan', 0.7762665748596191), ('konstipasi', 0.773816704750061), ('bengkak', 0.7657256722450256), ('sembelit', 0.7648865580558777), ('radang', 0.7640136480331421), ('perdarahan', 0.7502453327178955), ('pembengkakan', 0.7492876648902893), ('muntah', 0.7469390630722046), ('wasir', 0.7440924048423767)]"
4,kreolisasi,"[('penyurutan', 0.5786939859390259), ('kevakuman', 0.5763479471206665), ('turkifikasi', 0.564983606338501), ('disorientasi', 0.564107358455658), ('stagnasi', 0.5629294514656067), ('kelongsoran', 0.5606736540794373), ('kemandekan', 0.5596123933792114), ('keratinisasi', 0.5580199956893921), ('kelowongan', 0.5565659999847412), ('subinvolusi', 0.5523452162742615)]"
4,krisis,"[('resesi', 0.6681833863258362), ('ketidakstabilan', 0.640626072883606), ('kekacauan', 0.6335942149162292), ('hiperinflasi', 0.6232869029045105), ('pergolakan', 0.6183124780654907), ('stagnasi', 0.6147854924201965), ('kemunduran', 0.6022593975067139), ('kemerosotan', 0.5995879173278809), ('keruntuhan', 0.5949383974075317), ('kepanikan', 0.5931269526481628)]"
4,kristalisasi,"[('dekomposisi', 0.8032096028327942), ('kondensasi', 0.8017463088035583), ('pengendapan', 0.7960041761398315), ('pelarutan', 0.7859771847724915), ('pirolisis', 0.7631586194038391), ('lelehan', 0.7606667876243591), ('alterasi', 0.7514359951019287), ('filtrasi', 0.7478684186935425), ('ekstraksi', 0.7475501298904419), ('hidrogenasi', 0.7443103790283203)]"
4,kristenisasi,"[('islamisasi', 0.6778444051742554), ('pengislaman', 0.616700291633606), ('penaklukkan', 0.6095826029777527), ('kolonisasi', 0.6087680459022522), ('penaklukan', 0.5971370339393616), ('westernisasi', 0.5860724449157715), ('pengusiran', 0.5855447053909302), ('jermanisasi', 0.5781327486038208), ('asimilasi', 0.5769490599632263), ('penindasan', 0.5716015696525574)]"
4,kronis,"[('akut', 0.8914514780044556), ('hipertensi', 0.8166197538375854), ('urtikaria', 0.8119763135910034), ('anemia', 0.8039527535438538), ('diare', 0.8005673885345459), ('perdarahan', 0.796853244304657), ('migrain', 0.7929615378379822), ('epilepsi', 0.7862249612808228), ('radang', 0.7845419645309448), ('infark', 0.7829566597938538)]"
4,kuala,"[('selangor', 0.5909964442253113), ('putrajaya', 0.5666909217834473), ('terengganu', 0.5617006421089172), ('pahang', 0.5496206283569336), ('johor', 0.5422803163528442), ('kedah', 0.5363742113113403), ('kelantan', 0.5361205339431763), ('ipoh', 0.5278422236442566), ('melaka', 0.5239313244819641), ('seremban', 0.519677996635437)]"
4,kualitas,"[('mutu', 0.705634355545044), ('kualitasnya', 0.6832379102706909), ('berkualitas', 0.6548159122467041), ('efisiensi', 0.6154177784919739), ('kwalitas', 0.6146924495697021), ('performa', 0.6128628849983215), ('produktifitas', 0.6116477251052856), ('kinerja', 0.5998725891113281), ('ketersediaan', 0.5910583138465881), ('efektifitas', 0.5813011527061462)]"
4,kubangan,"[('genangan', 0.6199596524238586), ('bernafas', 0.5806959867477417), ('keruh', 0.5596299767494202), ('luapan', 0.556157648563385), ('berkubang', 0.553745448589325), ('terendam', 0.5474207997322083), ('menggenang', 0.5452770590782166), ('berendam', 0.5426536202430725), ('pancuran', 0.5391979217529297), ('berlumpur', 0.539082944393158)]"
4,kubur,"[('kuburnya', 0.6379172801971436), ('kuburan', 0.6208179593086243), ('siksa', 0.609230637550354), ('neraka', 0.6067492961883545), ('mayat', 0.6033438444137573), ('jahannam', 0.602851152420044), ('jasad', 0.579448401927948), ('gua', 0.5781751871109009), ('mayatnya', 0.5654564499855042), ('arwah', 0.5643947124481201)]"
4,lancaran,"[('penjajap', 0.7408522963523865), ('lanong', 0.6738868951797485), ('pangajava', 0.6700778603553772), ('kelulus', 0.6581439971923828), ('pinisi', 0.6460510492324829), ('kora', 0.6139801144599915), ('keruk', 0.6127621531486511), ('bercadik', 0.5726503133773804), ('lantaka', 0.5700761675834656), ('wijck', 0.569841742515564)]"
4,lapar,"[('cemas', 0.6945503354072571), ('letih', 0.6923922300338745), ('mengantuk', 0.6791053414344788), ('kenyang', 0.6775737404823303), ('kehausan', 0.6756924986839294), ('gelisah', 0.6754878163337708), ('ngeri', 0.6718193292617798), ('kedinginan', 0.6666379570960999), ('kesakitan', 0.6506009101867676), ('pusing', 0.6434865593910217)]"
4,lawu,"[('bromo', 0.7565257549285889), ('ciremai', 0.7554735541343689), ('sindoro', 0.7415779829025269), ('semeru', 0.7397119998931885), ('wilis', 0.7201237082481384), ('merbabu', 0.7106891870498657), ('penanggungan', 0.7000596523284912), ('muria', 0.6870381236076355), ('arjuno', 0.6829083561897278), ('kelud', 0.6827422380447388)]"
4,lelehan,"[('endapan', 0.7666818499565125), ('silika', 0.7643923163414001), ('kristalisasi', 0.7606668472290039), ('amonia', 0.7379472851753235), ('padatan', 0.7369592189788818), ('alterasi', 0.7361782193183899), ('kondensasi', 0.7315165400505066), ('magma', 0.7296770811080933), ('hidrat', 0.726979672908783), ('grafit', 0.7248485088348389)]"
